Rank	Organism	Nucleotides	Entries
4472	Gaeumannomyces tritici R3-111a-1	40978577	1860
4473	bacteria symbiont BFo1 of Frankliniella occidentalis	40975586	2754
4474	Hydra oligactis	40970585	57557
4475	Trichoderma harzianum CBS 226.95	40956379	841
4476	Chlorella sp. A99	40934603	83
4477	Bifidobacterium longum subsp. infantis	40890594	950
4478	Xylaria sp. JS573	40886495	100
4479	Mortierella verticillata NRRL 6337	40875002	701
4480	Epichloe amarillans E4668	40872958	2380
4481	Cercospora zeina	40830942	10155
4482	Parasitella parasitica	40822266	22730
4483	Cutaneotrichosporon mucoides	40821141	155
4484	Parabacteroides distasonis	40817286	3699
4485	Raffaelea ambrosiae	40788940	74
4486	Myriosclerotinia curreyana	40770576	1653
4487	Scedosporium aurantiacum	40760321	2915
4488	Ciborinia camelliae	40740998	2617
4489	Fusarium equiseti	40736070	1916
4490	Gyrinus marinus	40702226	46989
4491	Salmonella enterica subsp. arizonae serovar 18:z4,z23:-	40698240	5319
4492	Venturia effusa	40690835	595
4493	Gallibacterium anatis	40684325	2491
4494	Lactobacillus helveticus	40672618	7278
4495	Zymoseptoria tritici ST99CH_3D1	40657500	21
4496	Brevibacterium linens	40639054	544
4497	Zaire ebolavirus	40612136	2387
4498	Human alphaherpesvirus 2	40585486	8277
4499	cf. Dixella/Nothodixa sp. Dix2	40579608	34940
4500	Rotavirus A	40502189	29664
4501	Fusarium sporotrichioides	40502112	8595
4502	Torulaspora delbrueckii	40501119	711
4503	Streptomyces nanshensis	40497375	4511
4504	Trichosporon ovoides	40491931	215
4505	Amanita phalloides	40467271	1579
4506	Saprolegnia diclina VS20	40460948	3878
4507	Vibrio cholerae O139	40431520	1219
4508	Bodo saltans	40411440	2432
4509	Corydalus cornutus	40398929	37338
4510	Bartonella henselae	40386392	1624
4511	Rhodopirellula sp.	40381536	1355
4512	Streptomyces olivaceus	40377239	624
4513	Acremonium furcatum	40338442	42
4514	Glonium stellatum	40319291	4429
4515	Babesia microti	40289266	1699
4516	Rutstroemia echinophila	40261901	7370
4517	Photobacterium aquimaris	40256240	786
4518	Cosmocomoidea morrilli	40249840	37776
4519	Leuconostoc pseudomesenteroides	40248788	3081
4520	Tilletia horrida	40231208	1565
4521	Kitasatospora phosalacinea	40181481	1390
4522	Stagonosporopsis tanaceti	40115594	9799
4523	Trypanosoma cruzi JR cl. 4	40114148	18103
4524	Pseudomonas congelans	40094804	1531
4525	Junco hyemalis	40078084	32354
4526	Coniferiporia sulphurascens	40010859	1038
4527	Placopecten magellanicus	39992636	51421
4528	Campylobacter lanienae	39989558	1117
4529	Rickettsia japonica	39976077	207
4530	Echinogammarus veneris	39967697	63048
4531	Arthrobotrys oligospora ATCC 24927	39966216	323
4532	Ambrosiozyma kashinagacola	39933435	27134
4533	Magnaporthiopsis rhizophila	39930458	335
4534	Phaseolus acutifolius	39923232	54972
4535	Hypoxylon sp. E7406B	39916573	756
4536	Palmaria hecatensis	39913661	62973
4537	Rhizopogon salebrosus	39908469	18479
4538	Aspergillus hancockii	39904390	2629
4539	Streptomyces sp. NRRL WC-3744	39881272	920
4540	Parastichopus californicus	39872837	61232
4541	Rhytidhysteron rufulum CBS 306.38	39856753	3976
4542	Postia placenta MAD-698-R-SB12	39840202	1614
4543	Penicillium subrubescens	39840167	832
4544	Bombylius major	39824477	51446
4545	Trametes pubescens	39808184	1811
4546	Mazzaella japonica	39794940	33419
4547	Protostelium mycophagum	39780679	3088
4548	Grifola frondosa	39760354	998
4549	Hypoxylon pulicicidum	39744766	218
4550	Zymoseptoria tritici ST99CH_1A5	39698711	21
4551	Streptomyces europaeiscabiei	39679985	3365
4552	Zymoseptoria tritici IPO323	39679306	25
4553	Cutaneotrichosporon oleaginosum	39671264	449
4554	Photobacterium iliopiscarium	39663196	1338
4555	Salmonella enterica subsp. enterica serovar Cubana	39649392	795
4556	Fusarium sp. FIESC_12	39624416	1091
4557	Epichloe gansuensis E7080	39616189	1621
4558	Anopheles marajoara	39611388	30444
4559	Fomitopsis pinicola FP-58527 SS1	39599965	988
4560	Phaseolus coccineus	39594101	391449
4561	Magnaporthe sp. MG08	39560686	9609
4562	Mycobacterium malmoense	39544617	2165
4563	Xanthophyllomyces dendrorhous	39532117	957
4564	Mortierella alpina B6842	39529919	1183
4565	Ctenopseustis herana	39527759	39967
4566	Phoma herbarum	39512190	599
4567	Dactylellina haptotyla CBS 200.50	39497796	1343
4568	Apophysomyces variabilis	39465545	658
4569	Dichomitus squalens LYAD-421 SS1	39458679	1869
4570	Saccharomycopsis fibuligera	39458111	228
4571	Acanthamoeba castellanii str. Neff	39454137	3198
4572	Cladophialophora psammophila CBS 110553	39420127	123
4573	Rhizoctonia solani 123E	39418891	2684
4574	Vitis riparia x Vitis cinerea	39397563	69544
4575	[Candida] intermedia	39396393	244
4576	Aspergillus sojae NBRC 4239	39392721	1034
4577	Salmonella enterica subsp. enterica serovar Blockley	39387531	1312
4578	Lonicera japonica	39361528	38444
4579	Magnaporthiopsis incrustans	39329795	672
4580	Raphanus sativus var. sativus	39322089	34213
4581	Bradyrhizobium lablabi	39313720	188
4582	Mycobacterium intracellulare	39260453	1535
4583	Grateloupia turuturu	39240580	21953
4584	Sclerotinia borealis F-4128	39236746	1741
4585	Dactylorhiza incarnata	39209214	117556
4586	Cryptosporidium muris RN66	39196370	27595
4587	Erythrobasidium hasegawianum	39191334	216
4588	Enterovibrio norvegicus	39189105	967
4589	Glarea lozoyensis ATCC 20868	39168639	239
4590	Micromonas sp. ASP10-01a	39164822	2138
4591	Talaromyces purpureogenus	39164167	1629
4592	Polypedilum nubifer	39139895	32276
4593	Streptomyces alboflavus	39135820	532
4594	Staphylococcus lugdunensis	39132639	442
4595	Ornithodoros erraticus	39091423	47597
4596	Raffaelea albimanens	39043476	18
4597	Plasmodium chabaudi adami	39035149	1327
4598	Laetiporus sulphureus 93-53	39034642	1203
4599	Halomonas sp.	39024899	2205
4600	Trichoderma virens Gv29-8	39022666	93
4601	Magnaporthe oryzae MG01	38999079	7722
4602	Leptospira borgpetersenii	38996636	3021
4603	Salmonella enterica subsp. diarizonae	38976786	364
4604	Aurantiochytrium sp. FCC1311	38943350	2232
4605	Chaetoceros affinis	38920815	57926
4606	Aspergillus arachidicola	38918766	793
4607	Fusarium venenatum	38874676	400
4608	Microdochium bolleyi	38841375	327
4609	Cosmocomoidea triguttata	38835053	33124
4610	Talaromyces wortmannii	38815830	1520
4611	uncultured proteobacterium	38789064	20591
4612	Ganoderma lucidum Xiangnong No.1	38730350	1708
4613	Spumella-like flagellate JBC07	38726448	49571
4614	Fusobacterium nucleatum subsp. polymorphum	38705165	242
4615	Chlorella vulgaris	38675179	5339
4616	Monosiga brevicollis MX1	38648938	2143
4617	Trichoderma virens FT-333	38630132	586
4618	Zymoseptoria tritici ST99CH_1E4	38628401	20
4619	Magnaporthe sp. MG05	38623880	8530
4620	Austrothaumalea cf. denticulata Cul1	38619116	52340
4621	Lestica clypeata	38612768	31404
4622	Lactobacillus pentosus	38602262	2103
4623	Salmonella enterica subsp. enterica serovar Kedougou	38588311	2609
4624	Saccharomyces pastorianus CBS 1513	38587816	401
4625	Anopheles quadrimaculatus	38576677	37473
4626	Trametes sp. AH28-2	38575356	506
4627	Glarea lozoyensis 74030	38563922	880
4628	Lecanosticta acicola	38559103	3845
4629	Paraphoma sp. B47-9	38553760	581
4630	Pandoraea pnomenusa	38547851	311
4631	Macrosiagon limbatum	38538827	52968
4632	Saccharomycopsis fibuligera x Saccharomycopsis cf. fibuligera	38516460	14
4633	Metarhizium anisopliae ARSEF 549	38504274	74
4634	Neurospora tetrasperma FGSC 2508	38490894	551
4635	Velia caprai	38472635	51368
4636	permafrost metagenome	38460155	6878
4637	Mortierella alpina	38450086	3424
4638	Aspergillus persii	38430941	39
4639	Nocardia rhamnosiphila NBRC 108938	38428204	529
4640	Photobacterium leiognathi	38420614	1523
4641	Trichoderma hamatum GD12	38418575	960
4642	Sordaria macrospora k-hell	38391383	1583
4643	Hyphomonas sp.	38387734	1108
4644	Magnaporthe oryzae Y34	38379988	2114
4645	Trichoderma guizhouense	38368300	112
4646	Baccha elongata	38368007	40943
4647	Meloidogyne graminicola	38367193	4527
4648	Dactylorhiza fuchsii	38359743	107226
4649	Pseudomonas syringae pv. tomato	38338131	1571
4650	Planoprotostelium fungivorum	38332595	822
4651	Oscheius sp. MCB	38323782	11380
4652	Escovopsis sp. TC	38320034	19
4653	Aurantiochytrium sp. T66	38316964	6833
4654	Neurospora terricola FGSC 1889	38311541	40841
4655	Pyrenochaeta sp. DS3sAY3a	38307205	280
4656	Streptobacillus moniliformis	38299071	5388
4657	Schizochytrium sp. CCTCC M209059	38297968	1608
4658	Enterobacter cloacae complex 'Hoffmann cluster III'	38291552	935
4659	Metarhizium anisopliae BRIP 53293	38255190	3354
4660	Exserohilum turcica Et28A	38252428	2126
4661	Hysterium pulicare CBS 123377	38249691	1091
4662	cf. Paracnephia sp. Prosim 2	38246308	34034
4663	Phytophthora litchii	38221796	2568
4664	Trichoderma pleuroti	38212424	2374
4665	Paraphaeosphaeria sporulosa	38203863	632
4666	Streptomyces rimosus subsp. pseudoverticillatus	38187364	27088
4667	Methylophaga sp.	38171677	494
4668	Neurospora tetrasperma FGSC 2509	38144166	865
4669	Serpula lacrymans var. shastensis	38129832	1248
4670	Heterobasidion parviporum	38110749	806
4671	Eustoma exaltatum subsp. russellianum	38097809	66768
4672	Epichloe baconii ATCC 200745	38085289	3603
4673	Metarhizium anisopliae BRIP 53284	38079796	1343
4674	Cordyceps militaris	38078627	5148
4675	Fusarium sp. FIESC_5 CS3069	38064794	5111
4676	Epichloe amarillans E57	38062403	2180
4677	Lentinus polychrous	38061603	10359
4678	Exophiala oligosperma	38056463	540
4679	Metarhizium acridum CQMa 102	38052445	1609
4680	Cardiocladius sp. GF1	38044278	30428
4681	Mortierella alpina ATCC 32222	38042092	1099
4682	Burkholderia lata	38021495	932
4683	Metschnikowia hamakuensis	38015875	4483
4684	Fusarium sambucinum	38007913	1271
4685	Janthinobacterium lividum	37974139	544
4686	Verticillium nubilum	37936805	227
4687	Pantoea stewartii	37933218	550
4688	Schizophyllum commune H4-8	37930385	352
4689	Zasmidium angulare	37902763	268
4690	Salmonella enterica subsp. enterica serovar Brandenburg	37888326	803
4691	Tolypocladium sp. Sup5 PDA-1	37875527	465
4692	Gelatoporia subvermispora B	37873962	1161
4693	Magnaporthe oryzae FJ81278	37873929	3518
4694	Zymoseptoria tritici ST99CH_3D7	37861420	17
4695	Aspergillus steynii IBT 23096	37847960	37
4696	Salmonella enterica subsp. enterica serovar Ohio	37845290	1305
4697	Saccharomyces cerevisiae W303	37809079	488
4698	Lomentospora prolificans	37801382	1995
4699	Microphallus sp. 'livelyi'	37798038	30846
4700	Magnaporthe grisea W98-20	37796700	8826
4701	Trametes hirsuta	37795249	321
4702	Magnaporthe oryzae Mo-nwi-55	37764501	7002
4703	Magnaporthe oryzae B157	37757427	5735
4704	Plasmodium falciparum 397.1	37746053	2774
4705	Talaromyces verruculosus	37744542	710
4706	Streptococcus parauberis	37719177	541
4707	Fusarium langsethiae	37712914	1759
4708	Cercospora beticola	37690559	1277
4709	Histoplasma capsulatum H88	37689674	464
4710	Fusarium culmorum CS7071	37688228	2274
4711	Magnaporthe oryzae P131	37685666	2601
4712	Rhizopogon fuscorubens	37671944	28622
4713	Fusarium graminearum PH-1	37671772	1355
4714	Hypoxylon sp. CI-4A	37669667	1109
4715	Paragymnodinium shiwhaense	37618371	40397
4716	Condylostoma magnum	37610848	43583
4717	Lentinula edodes 135B	37608505	3843
4718	Neurospora pannonica FGSC 7221	37590125	30909
4719	Fusarium pseudograminearum CS5834	37576945	1396
4720	Lymantria dispar	37544771	71015
4721	Rhizobium tropici	37527529	703
4722	Aspergillus bombycis	37522360	515
4723	Magnaporthe oryzae 4091-5-8	37519115	8886
4724	Fritillaria cirrhosa	37502040	58549
4725	Sporobolus stapfianus	37496798	93108
4726	Starmerella bacillaris	37488316	839
4727	Salmonella enterica subsp. enterica serovar Minnesota	37467612	812
4728	Daldinia sp. EC12	37442250	848
4729	Grosmannia clavigera	37440452	50748
4730	Trichoderma asperellum CBS 433.97	37439454	802
4731	Planotortrix excessana	37428122	37347
4732	Haliea sp.	37407370	912
4733	Metschnikowia hawaiiensis	37402495	3507
4734	Serpula lacrymans var. lacrymans	37399635	1540
4735	Hydrochara caraboides	37399416	50542
4736	Pyrenophora tritici-repentis Pt-1C-BFP	37370352	709
4737	Burkholderia ambifaria	37366794	667
4738	Bdellocephala annandalei	37335782	48549
4739	Aspergillus luchuensis CBS 106.47	37304755	311
4740	Fusarium pseudograminearum CS3220	37260506	1479
4741	Cichorium intybus	37260323	54566
4742	Sinopodophyllum hexandrum	37245683	72499
4743	Enterococcus cecorum	37243601	590
4744	Pseudomonas syringae pv. actinidifoliorum	37214926	1210
4745	Trichoderma brevicompactum	37212575	1672
4746	Verticillium zaregamsianum	37209716	158
4747	Plasmodium falciparum 377.1	37201405	2025
4748	Salmonella enterica subsp. enterica serovar Johannesburg	37200162	739
4749	Fusarium pseudograminearum CS3427	37162785	1715
4750	Avena barbata	37138579	55040
4751	Pseudomonas corrugata	37135937	1238
4752	Streptomyces durhamensis	37120149	3849
4753	Fusarium pseudograminearum CS3487	37110693	2589
4754	Cladophialophora bantiana	37107653	514
4755	Tegula atra	37080245	86134
4756	Synura sp. LO234KE	37077648	86238
4757	Metarhizium brunneum ARSEF 3297	37066166	92
4758	Bradyrhizobium elkanii	37026221	2749
4759	Trichoderma koningiopsis	37023405	863
4760	uncultured soil bacterium	37020597	73640
4761	Gloiopeltis furcata	36976905	25979
4762	Brassica juncea/Albugo candida mixed genomic library	36962732	50248
4763	Rhizobium anhuiense	36959520	747
4764	Blastopirellula marina	36944977	229
4765	Fusarium pseudograminearum CS3096	36932859	685
4766	Venturia carpophila	36929398	674
4767	Pleosporales sp. UM 1110	36919636	11436
4768	Trichoderma arundinaceum	36914434	1419
4769	Thielavia terrestris NRRL 8126	36912256	6
4770	Cyberlindnera fabianii	36883789	278
4771	Aspergillus kawachii IFO 4308	36875184	1642
4772	Raffaelea arxii	36837595	141
4773	Aspergillus flavus NRRL3357	36829644	958
4774	Talaromyces pinophilus	36821306	489
4775	Madurella mycetomatis	36808946	904
4776	Melanostoma scalare	36797131	42303
4777	Endocarpon pusillum Z07020	36775460	1731
4778	Aspergillus oryzae 100-8	36769262	210
4779	Pseudoalteromonas luteoviolacea	36761516	428
4780	Leucosporidium scottii	36760407	12581
4781	Stachybotrys chartarum IBT 7711	36721579	3848
4782	Cordyceps pruinosa	36717156	6036
4783	Dentipellis sp. KUC8613	36706823	425
4784	Trametes polyzona	36703327	5410
4785	Beauveria bassiana D1-5	36692259	1745
4786	Ichthyosporea sp. XGB-2017a	36668106	10508
4787	Magnaporthe oryzae HN19311	36657487	2998
4788	Lentinula edodes 135A	36653579	3507
4789	Paraburkholderia caribensis	36651879	345
4790	Cladophialophora bantiana CBS 173.52	36639109	140
4791	Verticillium albo-atrum	36628625	247
4792	Volvariella volvacea PYd21	36626674	2304
4793	Streptomyces resistomycificus	36584586	3922
4794	Aspergillus oryzae 3.042	36576471	226
4795	Mucor circinelloides f. lusitanicus CBS 277.49	36567582	21
4796	Granulicella sp.	36512066	2869
4797	Hymenoscyphus laetus	36473783	471
4798	Endocarpon pusillum	36446468	602
4799	Xanthomonas campestris pv. campestris	36408271	1377
4800	Aspergillus oryzae AS 3.863	36407558	962
4801	Exophiala calicioides	36378292	43
4802	Spodoptera littoralis	36375280	42776
4803	Coniella lustricola	36373194	995
4804	Bipolaris maydis C5	36335975	94
4805	Aspergillus oryzae AS 3.951	36333575	969
4806	Bipolaris cookei	36315919	337
4807	Influenza A virus	36301818	48907
4808	Stachybotrys chartarum IBT 40293	36268601	4267
4809	Aspergillus tubingensis	36247203	1683
4810	Coprinopsis cinerea okayama7#130	36239695	110
4811	Aspergillus westerdijkiae	36233460	464
4812	Lecanicillium psalliotae	36207974	297
4813	Delia antiqua	36194342	59445
4814	Blastocystis sp. subtype 4	36192336	3328
4815	Histoplasma capsulatum H143	36173964	4267
4816	Epichloe sp. AL9924	36171357	1069
4817	Aphelocoma wollweberi wollweberi	36157840	60490
4818	Limonomyces culmigenus	36154633	8901
4819	Verticillium dahliae JR2	36151298	9
4820	Epichloe sylvatica	36149465	36513
4821	Trichoderma atroviride IMI 206040	36143971	30
4822	Aspergillus nomius NRRL 13137	36138823	1118
4823	Verticillium klebahnii	36109000	84
4824	Talaromyces adpressus	36107696	585
4825	Carassius auratus	36100648	33721
4826	Penicillium fuscoglaucum FM041	36077240	1131
4827	Aspergillus awamori var. piceus	36063792	36
4828	Verticillium tricorpus MUCL 9792	36060394	58
4829	Diplodia sapinea CMW 190	36053350	2048
4830	Talaromyces cellulolyticus	36028706	1949
4831	Raffaelea sp. RL272	35973000	414
4832	Stagonospora sp. SRC1lsM3a	35971723	140
4833	Stachybotrys chartarum IBT 40288	35918056	3659
4834	Pythium periplocum	35916829	1077
4835	Brettanomyces bruxellensis	35900260	16329
4836	Brochothrix thermosphacta	35899930	1040
4837	Campylobacter fetus subsp. testudinum	35874083	1792
4838	Cladosporium sp. SL-16	35856902	1636
4839	Serendipita vermifera 'subsp. bescii'	35851397	1931
4840	Phialophora verrucosa	35850580	667
4841	Daldinia eschscholzii UM1020	35842392	11382
4842	Neurospora africana FGSC 1740	35798793	13167
4843	Cladonia metacorallifera KoLRI002260	35788054	625
4844	Verticillium isaacii	35752701	293
4845	Daldinia eschscholtzii	35725036	2147
4846	Aspergillus brasiliensis CBS 101740	35651645	288
4847	Platypeza anthrax	35648816	23918
4848	Aspergillus nomius	35646206	4686
4849	Atkinsonella hypoxylon	35635382	705
4850	Cercospora zeae-maydis SCOH1-5	35634334	44424
4851	Cladonia macilenta KoLRI003786	35618094	1310
4852	Knoxdaviesia capensis	35614484	78
4853	Pythium ultimum var. sporangiiferum BR650	35611117	48275
4854	Daldinia eschscholzii IFB-TL01	35608513	932
4855	Volvariella volvacea V23	35597333	1289
4856	Cordyceps confragosa RCEF 1005	35594087	130
4857	Flammulina velutipes	35586888	5592
4858	Serratia fonticola	35575284	423
4859	Talaromyces stipitatus ATCC 10500	35563299	962
4860	Diplodia sapinea	35560112	2441
4861	Knoxdaviesia proteae	35543899	162
4862	Plasmodium falciparum 327.1	35516674	3143
4863	Emergomyces orientalis	35499705	110
4864	Pyrenochaeta sp. UM 256	35484281	254
4865	Pseudogymnoascus sp. VKM F-4518 (FW-2643)	35479399	3669
4866	Stemphylium lycopersici	35461641	765
4867	Pseudomonas mandelii JR-1	35443514	387
4868	Aspergillus oryzae RIB326	35426415	200
4869	Dumontia simplex	35395015	26530
4870	Colletotrichum godetiae	35369058	2600
4871	Fusarium longipes	35365530	597
4872	Fonsecaea monophora	35359963	531
4873	Populus tremula x Populus tremuloides	35357320	77151
4874	Fusarium praegraminearum	35336766	495
4875	Periglandula ipomoeae IasaF13	35301553	864
4876	Rhizopogon vinicolor AM-OR11-026	35272728	3271
4877	Alternaria brassicicola	35270481	4745
4878	Flammulina velutipes KACC42780	35267989	513
4879	Pseudomonas citronellolis	35265537	537
4880	Valsa mali var. pyri	35252540	2992
4881	Verticillium tricorpus	35216526	132
4882	Atrichopogon sp. Cera GD1	35191080	41782
4883	Aspergillus aculeatus ATCC 16872	35185997	852
4884	Ctenopseustis obliquana	35182786	34941
4885	Hirsutella thompsonii MTCC6686	35174903	1003
4886	Aspergillus tubingensis CBS 134.48	35139854	87
4887	Campylobacter fetus subsp. fetus	35130692	691
4888	Diplodia corticola	35122961	455
4889	Neurospora sublineolata FGSC 5508	35081641	22228
4890	Epicoccum nigrum	35080816	1539
4891	Metschnikowia similis	35055042	3029
4892	Trypanosoma cruzi strain Esmeraldo	34967951	20187
4893	Ateles geoffroyi	34959850	7177
4894	Cercospora cf. sigesbeckiae	34943436	1953
4895	Penicillium sp. CF05	34938837	2289
4896	Melampsora larici-populina	34930624	54655
4897	Rhizaria sp. SCN 62-66	34916453	714
4898	Rhyacophila fasciata	34914298	69455
4899	Nakataea oryzae	34897659	1156
4900	Metschnikowia mauinuiana	34885604	1779
4901	Anguillicola crassus	34882363	17039
4902	Sistotremastrum niveocremeum HHB9708	34876659	698
4903	Penicillium biforme FM169	34870437	692
4904	Aspergillus niger ATCC 1015	34853895	26
4905	Cryptococcus gattii VGII R265	34842083	259
4906	Ostreococcus lucimarinus CCE9901	34832874	17633
4907	Curvularia lunata CX-3	34810503	2877
4908	Chaetomium cochliodes	34782588	6081
4909	Penicillium paxilli ATCC 26601	34780963	635
4910	Grateloupia livida	34778799	21477
4911	Talaromyces islandicus	34772605	228
4912	Fonsecaea erecta	34755489	70
4913	Fragosphaeria purpurea	34753665	29
4914	Epichloe festucae E2368	34743800	1615
4915	Sporothrix insectorum RCEF 264	34722120	78
4916	Paecilomyces hepiali	34719434	146
4917	Polytolypa hystricis UAMH7299	34692036	641
4918	Umbilicaria muehlenbergii	34689344	404
4919	Raffaelea lauricola	34687532	259
4920	Epichloe aotearoae	34677470	2137
4921	Magnaporthiopsis poae ATCC 64411	34673006	3120
4922	Lactobacillus gasseri	34670901	3081
4923	Phlebia centrifuga	34660914	1407
4924	Cupriavidus metallidurans	34655711	622
4925	Fonsecaea pedrosoi CBS 271.37	34632884	98
4926	Salinivibrio kushneri	34625248	1204
4927	Enterococcus gallinarum	34609601	707
4928	Chlamydia pneumoniae	34607812	8436
4929	Aspergillus niger SH-2	34602770	385
4930	Rhizoctonia solani AG-8 WAC10335	34591152	7606
4931	Metaphycus flavus	34587805	38539
4932	Hirsutella thompsonii MTCC3556	34557431	621
4933	ciliate metagenome	34550612	52106
4934	Helminthosporium solani B-AC-16A	34531622	5686
4935	Rhizobium pusense	34528209	1809
4936	Bradyrhizobium ottawaense	34524709	478
4937	Cordyceps cicadae BA-001	34522046	2394
4938	Actinoplanes liguriensis	34493573	15000
4939	Trypanosoma cruzi marinkellei	34482238	23529
4940	Rhodopseudomonas palustris	34470634	2533
4941	Epichloe festucae Fl1	34470105	2002
4942	Aeromonas dhakensis	34465948	1389
4943	Bacillus subtilis subsp. subtilis str. 168	34464272	534
4944	Candida tropicalis	34445854	7035
4945	Helicobacter pullorum	34443733	2238
4946	Ochroconis constricta UM 578	34434357	544
4947	Gloeophyllum trabeum ATCC 11539	34429137	1454
4948	Clostridium tetani	34418133	986
4949	Planotortrix octo	34414144	34646
4950	Gyalolechia flavorubescens KoLRI002931	34387879	189
4951	Rhodococcus ruber	34385795	673
4952	Cladorrhinum samala	34371340	10949
4953	Populus trichocarpa x Populus deltoides	34362797	55956
4954	Chaetomium globosum CBS 148.51	34355972	1249
4955	Aspergillus sydowii CBS 593.65	34349148	1181
4956	Neolentinus lepideus HHB14362 ss-1	34346619	1215
4957	Pleurotus ostreatus PC15	34342639	13
4958	Pseudomonas azotoformans	34323288	340
4959	Graphilbum fragrans	34301817	133
4960	Alternaria consortialis	34288478	99
4961	Verticillium nonalfalfae	34278591	503
4962	Xanthomonas vasicola pv. vasculorum	34277642	675
4963	Pythium aphanidermatum DAOM BR444	34264356	5788
4964	Actinomucor elegans	34254995	279
4965	Helicobacter felis	34251609	1609
4966	Salmonella enterica subsp. enterica serovar Corvallis	34228819	442
4967	Aspergillus luchuensis	34222013	90
4968	Cordyceps cicadae	34205533	722
4969	Epichloe typhina E5819	34185785	2556
4970	Ascocoryne sarcoides NRRL 50072	34170264	219
4971	Streptomyces xylophagus	34169519	641
4972	Bacillus sporothermodurans	34162604	3637
4973	Scheffersomyces shehatae	34159508	445
4974	Mucor circinelloides f. circinelloides 1006PhL	34134616	1459
4975	Trichothecium sympodiale	34129670	1160
4976	Aspergillus carbonarius ITEM 5010	34122153	1231
4977	Crithidia expoeki	34119472	283
4978	Gongronella sp. w5	34118481	1617
4979	Dictyostelium discoideum AX4	34111454	259
4980	Stachybotrys chlorohalonata IBT 40285	34108305	5591
4981	Syritta pipiens	34106931	47129
4982	Rabies lyssavirus	34106682	22362
4983	Staphylococcus succinus	34104690	2995
4984	Pseudogymnoascus sp. VKM F-4520 (FW-2644)	34096352	4294
4985	Pediococcus acidilactici	34089867	1572
4986	Cunninghamia lanceolata	34081140	62370
4987	Salmonella enterica subsp. enterica serovar Alachua	34069332	389
4988	Xylobiops basilaris	34050134	33617
4989	Streptomyces varsoviensis	34043330	5262
4990	Vibrio hyugaensis	34039032	755
4991	Talaromyces amestolkiae	34038585	706
4992	Sarocladium strictum	34037292	310
4993	Vibrio fluvialis	34035643	893
4994	Esteya vermicola	34031104	45
4995	Penicillium camemberti FM 013	34008276	936
4996	uncultured Selenomonadales bacterium	34003709	2120
4997	Cercospora canescens BHU	33967224	8239
4998	Obba rivulosa	33964972	850
4999	Acinetobacter sp.	33961875	2507
5000	Leptospira weilii	33953303	2556
5001	Crithidia acanthocephali	33931303	5306
5002	Misgurnus anguillicaudatus	33909000	45990
5003	Cercospora berteroae	33892839	1801
5004	Alternaria arborescens EGS 39-128	33889384	820
5005	Mucor irregularis B50	33880427	1059
5006	Rhipicephalus pulchellus	33879315	22470
5007	Lysobacter antibioticus	33863631	744
5008	Sistotremastrum suecicum HHB10207 ss-3	33846290	1072
5009	Vibrio tasmaniensis	33838364	1247
5010	Parastagonospora nodorum Sn79	33823414	4272
5011	Fonsecaea nubica	33815046	302
5012	Aspergillus sp. Z5	33810366	956
5013	Lignosus rhinocerotis TM02	33806433	2317
5014	Hypocaccus fitchi	33797159	40670
5015	Emmonsia crescens	33778001	1309
5016	Ganoderma lucidum	33768728	49604
5017	Mycosphaerelloides madeirae	33768506	914
5018	Branchiostoma lanceolatum	33751827	59846
5019	Penicillium arizonense	33729052	396
5020	Acinetobacter calcoaceticus	33713635	1869
5021	Cutaneotrichosporon guehoae	33710160	57
5022	Hyalangium minutum	33690545	142
5023	Nannochloropsis limnetica	33682236	23805
5024	Salmonella enterica subsp. enterica serovar Gaminara	33670324	992
5025	Sluginella kietlinskii	33669217	55599
5026	Curvularia geniculata	33664475	939
5027	Penicillium sclerotiorum	33650874	871
5028	Heterobasidion irregulare TC 32-1	33649644	18
5029	Saccharomyces pastorianus CBS 1503	33646191	1437
5030	Pinus flexilis	33627322	30780
5031	Penicillium freii	33623530	2021
5032	Beauveria bassiana ARSEF 2860	33598594	1229
5033	Porcine reproductive and respiratory syndrome virus	33598157	27563
5034	Phytopythium vexans DAOM BR484	33582665	11626
5035	Pyrenophora teres f. teres 0-1	33578616	6684
5036	Epicoccum sorghinum	33567499	658
5037	Listeria innocua	33543867	3824
5038	Bibio marci	33540996	55502
5039	Lichtheimia corymbifera JMRC:FSU:9682	33531723	209
5040	Streptomyces flaveus	33528163	9725
5041	Cercospora nicotianae	33511827	1148
5042	Arthonia radiata	33510529	27
5043	Fistulina hepatica ATCC 64428	33507160	914
5044	Basipetospora chlamydospora	33494455	21
5045	Streptomyces rimosus	33489901	1073
5046	Cordyceps fumosorosea ARSEF 2679	33485962	430
5047	Zymoseptoria pseudotritici STIR04_3.11.1	33456794	2408
5048	Davidsoniella virescens	33449792	594
5049	Marinovum sp.	33443073	1794
5050	Trichoderma citrinoviride	33429264	1208
5051	Fonsecaea multimorphosa CBS 102226	33428689	133
5052	Curvularia papendorfii	33403477	413
5053	Fonsecaea multimorphosa	33401463	182
5054	Helianthus tuberosus	33394570	41138
5055	Raphidia ariadne	33389958	59227
5056	Leuconostoc mesenteroides subsp. cremoris	33388434	2252
5057	Thalassospira sp.	33372551	717
5058	Bordetella holmesii	33364340	135
5059	Phyllosticta capitalensis	33346565	2874
5060	Lonchoptera bifurcata	33342686	60301
5061	Ensifer aridi	33339616	783
